# Lynds' Catalogue of Dark Nebulae (Lynds 1962)
# Source: VizieR catalog VII/7A — https://vizier.cds.unistra.fr/viz-bin/VizieR?-source=VII/7A
# Coordinates are ICRS (J2000). size is the diameter of the equivalent circle in arcminutes,
# derived from the catalogue Area (sq deg): 2*sqrt(Area/pi)*60.
ra,dec,catalog,catalog_id,size
20.770833,61.844167,LDN,1317,3.03
20.816667,61.260833,LDN,1319,30.73
63.807083,85.631111,LDN,1320,46.17
159.182500,84.241389,LDN,1321,89.82
21.068750,61.260556,LDN,1322,4.28
21.322083,61.426667,LDN,1323,10.49
21.575417,61.592778,LDN,1324,12.85
22.470417,63.091389,LDN,1325,3.71
22.672083,63.090833,LDN,1326,3.71
23.628750,65.422500,LDN,1327,15.73
24.661250,67.253889,LDN,1328,83.74
23.879583,65.255278,LDN,1329,12.48
24.132083,65.255000,LDN,1330,9.33
24.628333,64.503889,LDN,1331,16.99
25.612917,62.051944,LDN,1332,6.42
36.515417,75.475556,LDN,1333,5.66
25.863750,61.951389,LDN,1334,7.10
27.928333,66.080278,LDN,1335,53.09
28.442500,66.745833,LDN,1336,79.24
26.367500,61.916944,LDN,1337,7.42
28.644167,62.711944,LDN,1338,3.71
28.642083,62.511944,LDN,1339,3.71
37.684583,72.955278,LDN,1340,2.14
28.946667,62.694722,LDN,1341,3.03
29.019167,62.411111,LDN,1343,9.81
29.273750,62.643889,LDN,1345,8.29
29.273333,62.627222,LDN,1346,8.29
29.522083,62.326667,LDN,1347,14.36
29.649167,62.409722,LDN,1348,14.36
33.482917,66.233333,LDN,1349,73.54
32.379583,60.986111,LDN,1350,4.28
32.680000,60.818889,LDN,1351,3.71
38.802500,67.385278,LDN,1352,8.83
41.090833,68.211389,LDN,1353,107.26
34.932083,61.729444,LDN,1354,8.56
43.180000,69.038056,LDN,1355,5.66
35.687500,61.727500,LDN,1356,19.03
43.125417,68.871667,LDN,1357,4.28
43.895000,69.369167,LDN,1358,5.24
36.447500,62.058611,LDN,1359,16.72
36.688750,61.224444,LDN,1360,7.10
37.071667,61.640000,LDN,1361,7.10
36.940417,61.223889,LDN,1362,4.28
36.938333,61.057222,LDN,1363,7.10
37.448333,61.555556,LDN,1364,8.29
37.187083,60.806389,LDN,1365,20.65
38.205833,61.720000,LDN,1366,31.39
37.948750,61.304167,LDN,1367,8.56
38.201250,61.386667,LDN,1368,5.24
38.453333,61.386111,LDN,1369,7.42
37.938333,60.470833,LDN,1370,12.67
38.696250,60.718611,LDN,1371,30.73
39.460000,61.383056,LDN,1372,11.12
39.457917,61.216389,LDN,1373,234.53
38.669167,58.385278,LDN,1374,7.10
41.215417,60.877500,LDN,1375,11.53
40.959167,60.545000,LDN,1376,9.33
48.764167,61.018611,LDN,1377,10.70
48.728750,60.335278,LDN,1378,2.14
48.880000,60.351389,LDN,1379,3.03
48.927083,60.151389,LDN,1380,2.14
49.129167,60.217222,LDN,1381,5.24
49.252917,60.066944,LDN,1382,6.77
49.504583,60.099167,LDN,1383,3.71
50.006250,60.014167,LDN,1384,17.65
50.254583,59.813056,LDN,1385,4.28
50.554167,59.678611,LDN,1386,6.06
59.117917,56.061667,LDN,1387,11.33
60.759167,56.804722,LDN,1388,5.66
61.136667,56.903056,LDN,1389,3.03
62.241667,55.131667,LDN,1390,66.06
59.457917,53.143333,LDN,1391,79.24
63.495833,55.126389,LDN,1392,12.48
63.240417,54.794167,LDN,1393,9.08
64.250000,55.289722,LDN,1394,29.04
63.482917,54.126389,LDN,1395,81.81
65.250833,55.118611,LDN,1396,17.91
65.247500,54.868611,LDN,1397,9.08
64.740833,54.454167,LDN,1398,47.39
66.002917,55.115278,LDN,1399,27.33
66.251667,54.947500,LDN,1400,7.10
67.007083,55.210833,LDN,1401,8.83
65.996250,54.615556,LDN,1402,28.08
67.132500,55.193611,LDN,1403,3.71
67.509583,55.275278,LDN,1404,10.70
68.512083,55.270833,LDN,1405,28.08
69.516667,55.399722,LDN,1406,4.79
67.496250,54.275556,LDN,1407,24.41
68.000833,54.523056,LDN,1408,26.74
69.008750,54.935278,LDN,1409,6.42
69.007917,54.851944,LDN,1410,3.71
69.002083,54.435278,LDN,1411,6.42
69.252917,54.434167,LDN,1412,3.03
68.487917,53.437500,LDN,1414,30.35
70.505833,54.428611,LDN,1415,17.13
70.000000,54.097500,LDN,1416,5.66
70.248333,53.929722,LDN,1417,4.79
68.477500,52.604444,LDN,1418,109.17
72.765000,54.751389,LDN,1419,19.03
68.222917,52.272222,LDN,1420,3.03
68.220000,52.022222,LDN,1421,6.42
72.255000,54.087222,LDN,1422,71.97
71.242917,53.341667,LDN,1423,2.14
71.242083,53.258333,LDN,1424,5.24
71.490417,53.090556,LDN,1425,20.65
71.740833,53.089444,LDN,1426,9.33
70.984167,52.676389,LDN,1427,4.79
70.982917,52.593056,LDN,1428,4.79
71.979167,52.088333,LDN,1429,12.11
72.230000,52.137222,LDN,1430,6.42
71.977917,52.005000,LDN,1431,6.77
72.980833,52.083611,LDN,1432,9.33
72.728333,51.918333,LDN,1433,9.33
54.063333,37.665000,LDN,1434,56.81
72.724167,51.585000,LDN,1435,25.78
73.477917,51.748056,LDN,1436,37.82
74.834167,52.075000,LDN,1437,3.71
73.976667,51.579167,LDN,1438,28.00
75.234583,52.073333,LDN,1439,7.42
59.476250,41.476389,LDN,1440,11.12
60.027917,41.557500,LDN,1441,11.12
57.579583,38.984167,LDN,1442,38.06
60.097500,40.807222,LDN,1443,86.97
68.416250,46.937778,LDN,1444,49.71
68.037083,46.606111,LDN,1445,19.62
56.565417,37.155000,LDN,1446,36.71
60.849167,40.804167,LDN,1447,54.71
51.518750,30.674722,LDN,1448,15.59
58.322083,37.647778,LDN,1449,102.68
52.398750,31.338056,LDN,1450,6.42
51.516250,30.174722,LDN,1451,25.33
52.019583,30.672778,LDN,1452,87.23
44.011250,20.284722,LDN,1453,17.39
44.211250,20.200833,LDN,1454,62.78
52.017083,30.172778,LDN,1455,10.70
58.819583,37.145833,LDN,1456,14.20
43.958333,19.535000,LDN,1457,34.65
44.461667,20.200000,LDN,1458,16.02
62.092917,39.631944,LDN,1459,211.18
86.000000,52.355278,LDN,1460,28.80
70.476250,44.928333,LDN,1461,15.14
60.070833,36.973889,LDN,1462,11.73
60.320833,36.889444,LDN,1463,11.12
60.169167,36.673611,LDN,1464,4.28
73.165417,45.999444,LDN,1465,18.79
86.998333,52.183611,LDN,1466,23.84
87.248333,52.182500,LDN,1467,11.53
55.028750,31.411111,LDN,1468,23.45
60.770000,36.637778,LDN,1469,5.24
55.782500,31.824722,LDN,1470,42.98
56.990417,32.903333,LDN,1471,21.09
55.277917,31.160000,LDN,1472,128.10
62.833750,38.128889,LDN,1473,26.05
72.146250,44.087500,LDN,1474,145.84
75.910417,45.070000,LDN,1475,41.07
75.905833,44.570000,LDN,1476,22.04
75.901250,44.070000,LDN,1477,35.70
65.831667,37.115833,LDN,1478,142.66
69.605417,39.598889,LDN,1479,83.74
76.397083,43.567500,LDN,1480,21.09
69.845833,38.264444,LDN,1481,50.35
67.073333,35.610278,LDN,1482,24.41
68.831250,36.435833,LDN,1483,31.54
60.775000,29.137500,LDN,1484,45.16
69.326667,35.683611,LDN,1485,38.06
62.026667,29.132222,LDN,1486,46.91
69.822083,34.931111,LDN,1487,65.64
73.338750,36.698333,LDN,1488,51.02
61.186250,26.469167,LDN,1489,11.12
73.005833,35.666667,LDN,1490,18.54
61.160417,26.285833,LDN,1491,4.28
72.326250,35.086389,LDN,1492,75.69
73.581667,35.663889,LDN,1493,46.07
73.553333,35.214167,LDN,1494,7.10
64.521250,27.621389,LDN,1495,109.17
70.804583,32.093333,LDN,1496,57.05
66.779583,28.611389,LDN,1497,57.65
62.755000,24.962500,LDN,1498,23.26
62.629167,24.796389,LDN,1499,18.17
68.285833,29.438056,LDN,1500,66.75
63.757083,25.124722,LDN,1501,74.16
75.822500,34.070000,LDN,1502,47.10
70.090417,29.930000,LDN,1503,6.06
70.290833,29.928889,LDN,1504,39.24
72.049583,31.087500,LDN,1505,69.37
65.009167,25.285833,LDN,1506,39.13
70.790417,29.760000,LDN,1507,20.31
70.285833,29.095556,LDN,1508,28.96
83.550833,37.283333,LDN,1509,22.25
79.080000,34.804722,LDN,1510,33.99
65.006250,24.785833,LDN,1511,37.08
75.939167,32.786111,LDN,1512,8.56
73.048750,30.833056,LDN,1513,16.16
70.661250,29.093889,LDN,1514,15.14
73.299583,30.915278,LDN,1515,25.96
80.832917,35.046389,LDN,1516,160.50
73.797917,30.579444,LDN,1517,15.29
84.849583,37.026944,LDN,1518,145.21
73.922917,30.578889,LDN,1519,16.99
71.032500,28.425556,LDN,1520,42.71
68.266667,26.104722,LDN,1521,137.09
76.810000,32.065556,LDN,1522,9.08
76.557500,31.733333,LDN,1523,8.83
67.007500,24.610556,LDN,1524,38.54
85.494583,36.323889,LDN,1525,5.24
82.155000,34.523333,LDN,1526,3.71
69.768750,26.264722,LDN,1527,6.77
69.265833,25.766944,LDN,1528,95.75
68.007083,24.439167,LDN,1529,31.97
80.819167,33.046389,LDN,1530,14.36
68.006667,24.322500,LDN,1531,8.01
70.016250,25.763611,LDN,1532,22.66
69.060833,24.917778,LDN,1533,7.10
70.015417,25.596944,LDN,1534,63.15
68.880000,23.901944,LDN,1535,22.56
68.250417,23.104722,LDN,1536,82.92
72.772083,26.417500,LDN,1537,41.84
71.513750,25.090000,LDN,1538,117.26
74.024167,26.578333,LDN,1539,101.10
75.272500,26.155833,LDN,1540,35.95
71.000417,22.758889,LDN,1541,40.17
75.269167,25.572500,LDN,1542,53.57
66.852500,18.861111,LDN,1543,20.31
76.017500,25.235833,LDN,1544,22.35
78.827917,26.722500,LDN,1545,15.44
67.225833,18.442778,LDN,1546,41.18
79.025833,26.388056,LDN,1547,14.99
79.025000,26.221389,LDN,1548,16.72
79.275000,26.220278,LDN,1549,19.03
90.065833,32.168333,LDN,1550,13.71
67.849583,18.106667,LDN,1551,14.04
79.424167,26.053056,LDN,1552,6.42
79.775000,26.218056,LDN,1553,19.97
80.000417,26.216944,LDN,1554,4.79
90.313333,31.833889,LDN,1555,20.31
69.344583,16.933056,LDN,1556,15.14
91.551250,29.994444,LDN,1557,69.04
71.471250,17.090000,LDN,1558,57.17
81.507500,23.043056,LDN,1559,78.66
93.288333,27.985833,LDN,1560,102.68
72.698333,12.284444,LDN,1561,35.44
75.457917,14.071667,LDN,1562,26.40
75.456667,13.821667,LDN,1563,15.44
94.510000,23.230000,LDN,1564,12.30
95.260000,23.309722,LDN,1565,33.99
95.259167,23.143056,LDN,1566,0.00
95.635000,23.307778,LDN,1567,0.00
95.758333,22.973889,LDN,1568,0.00
60.267917,0.639444,LDN,1569,53.78
91.738333,19.326667,LDN,1570,9.57
77.691250,10.561111,LDN,1571,31.25
77.691250,10.561111,LDN,1572,19.03
82.707083,13.536944,LDN,1573,69.04
91.933750,18.492500,LDN,1574,10.04
92.081667,18.158333,LDN,1576,14.99
82.451667,12.538333,LDN,1577,43.46
92.105833,17.991667,LDN,1578,14.99
84.958333,13.776111,LDN,1579,38.12
83.453750,12.866667,LDN,1580,31.90
82.350000,12.205278,LDN,1581,2.14
82.951667,12.535833,LDN,1582,7.10
82.199167,12.039444,LDN,1583,16.16
82.900417,12.286111,LDN,1584,8.01
85.206250,13.358333,LDN,1585,16.44
91.470417,15.994722,LDN,1586,183.05
91.970417,15.992222,LDN,1587,183.05
80.180833,8.382500,LDN,1588,27.00
79.575833,7.385278,LDN,1589,11.12
80.175833,7.382500,LDN,1590,62.42
92.458333,13.656389,LDN,1591,17.65
86.184583,9.020278,LDN,1594,16.44
81.922083,6.540833,LDN,1595,70.03
86.434583,9.018889,LDN,1596,13.71
87.557917,8.680278,LDN,1597,12.11
88.106250,8.344167,LDN,1598,18.17
87.427083,7.514167,LDN,1599,28.80
97.704167,12.964444,LDN,1600,42.60
97.451250,12.382222,LDN,1601,17.39
86.170000,6.020278,LDN,1602,41.62
97.197500,11.633611,LDN,1604,6.06
98.192500,10.628611,LDN,1605,75.69
97.440417,10.215556,LDN,1606,14.04
97.690833,10.297778,LDN,1607,8.29
99.192917,10.790556,LDN,1608,14.36
99.066667,10.457778,LDN,1609,8.56
99.491250,10.455833,LDN,1610,9.33
90.165000,5.000833,LDN,1611,32.68
90.663333,4.665000,LDN,1612,19.03
100.186250,9.452500,LDN,1613,0.00
83.887500,-0.635556,LDN,1614,4.28
76.374167,-3.433056,LDN,1615,19.62
76.624167,-3.434167,LDN,1616,8.56
88.655000,3.008056,LDN,1617,188.48
91.411667,4.328056,LDN,1618,28.08
91.160833,4.162500,LDN,1619,13.20
84.140000,-0.136667,LDN,1620,7.42
88.752083,2.341111,LDN,1621,11.12
88.650417,2.008056,LDN,1622,23.65
91.907500,3.492222,LDN,1623,24.50
89.400417,2.004444,LDN,1624,0.00
96.919583,5.968056,LDN,1625,298.20
101.178750,7.947778,LDN,1626,73.23
86.640417,0.017778,LDN,1627,16.99
93.155000,2.986389,LDN,1628,124.10
92.402500,2.490000,LDN,1629,73.54
86.385833,-0.980833,LDN,1630,165.56
101.046250,6.365000,LDN,1631,10.27
89.892917,0.502222,LDN,1632,103.79
96.157500,3.471667,LDN,1633,22.04
79.612917,-5.781667,LDN,1634,47.49
85.275417,-3.142222,LDN,1635,6.06
85.350000,-3.159167,LDN,1636,3.71
100.909583,3.948889,LDN,1637,66.47
89.378333,-2.495556,LDN,1638,104.67
102.911667,4.439444,LDN,1639,66.68
83.362500,-5.799722,LDN,1640,9.08
84.356667,-6.971111,LDN,1641,169.53
68.824583,-14.231389,LDN,1642,41.29
91.617917,-4.673056,LDN,1643,62.23
91.913750,-5.507778,LDN,1644,5.66
91.737917,-5.673611,LDN,1645,15.44
91.861250,-6.007500,LDN,1646,119.97
85.591667,-9.977222,LDN,1647,139.24
88.095833,-9.155833,LDN,1648,92.09
104.522083,-3.951667,LDN,1649,4.79
104.867500,-4.903333,LDN,1650,8.56
95.592500,-9.858889,LDN,1651,34.19
96.591667,-10.030556,LDN,1652,72.92
104.452917,-7.934722,LDN,1653,7.42
104.854167,-7.736667,LDN,1654,15.14
104.151667,-8.233333,LDN,1655,8.01
104.125833,-8.399722,LDN,1656,18.79
106.091667,-10.409167,LDN,1657,70.36
108.589167,-11.087500,LDN,1658,0.00
109.402500,-23.341389,LDN,1659,14.36
110.024583,-23.927500,LDN,1660,14.68
110.524167,-24.096389,LDN,1661,41.46
112.027917,-23.603333,LDN,1662,24.22
113.031250,-23.107778,LDN,1663,44.29
111.021667,-24.598611,LDN,1664,26.57
113.779167,-23.611111,LDN,1665,28.80
114.026667,-24.112222,LDN,1666,11.12
111.265417,-25.766389,LDN,1667,43.77
114.247917,-24.896389,LDN,1668,9.57
119.002083,-29.633889,LDN,1669,52.18
121.118750,-31.642778,LDN,1670,13.20
121.491250,-32.144444,LDN,1671,25.51
245.275000,-28.118056,LDN,1672,58.24
247.535417,-29.441389,LDN,1673,18.79
247.456250,-28.775278,LDN,1674,6.42
244.513333,-26.121389,LDN,1675,71.01
245.264167,-26.118333,LDN,1676,114.50
253.307500,-32.081944,LDN,1677,215.80
244.004583,-24.623611,LDN,1678,25.15
255.689583,-32.904167,LDN,1679,7.10
245.253333,-24.118333,LDN,1680,114.50
246.758333,-24.778333,LDN,1681,30.73
257.060417,-32.097500,LDN,1682,10.27
247.260417,-25.109444,LDN,1683,105.54
247.762917,-25.440556,LDN,1684,19.62
257.310833,-32.146389,LDN,1685,4.28
246.455417,-24.329444,LDN,1686,8.56
245.751250,-23.616111,LDN,1687,120.54
246.504583,-24.112778,LDN,1688,59.02
248.010833,-25.089167,LDN,1689,5.66
246.704167,-24.045000,LDN,1690,9.57
258.814583,-32.555833,LDN,1691,67.26
246.628750,-23.945556,LDN,1692,5.66
258.312083,-32.225000,LDN,1693,8.01
257.558333,-31.728611,LDN,1694,49.20
255.799583,-30.570278,LDN,1695,49.75
247.206250,-24.326111,LDN,1696,12.85
258.311667,-32.141667,LDN,1697,11.12
258.812500,-32.222500,LDN,1698,13.20
258.887500,-32.188889,LDN,1699,12.48
258.057500,-31.559444,LDN,1700,49.52
259.061667,-32.104722,LDN,1701,5.24
259.060000,-31.804722,LDN,1702,16.44
259.687083,-32.101667,LDN,1703,6.06
247.703750,-23.773889,LDN,1704,6.77
260.062500,-32.133333,LDN,1705,12.48
258.053333,-30.892778,LDN,1706,65.99
258.304167,-30.975000,LDN,1707,11.53
257.549583,-30.395278,LDN,1708,14.68
248.254167,-23.771389,LDN,1709,21.30
260.186667,-31.949444,LDN,1710,22.04
257.798750,-30.227500,LDN,1711,14.04
249.508750,-24.432500,LDN,1712,84.56
257.798750,-30.194167,LDN,1713,5.66
258.049583,-30.309444,LDN,1714,5.24
258.049167,-30.226111,LDN,1715,3.71
257.545417,-29.728611,LDN,1716,33.92
244.732500,-20.120556,LDN,1717,40.45
258.799583,-30.239444,LDN,1718,4.79
244.982500,-20.119444,LDN,1719,52.88
259.049583,-30.221389,LDN,1720,20.65
243.977083,-19.123611,LDN,1721,36.27
259.048333,-30.054722,LDN,1722,188.84
262.814583,-32.203333,LDN,1723,4.79
262.939583,-32.219444,LDN,1724,3.03
259.801250,-30.384444,LDN,1725,12.11
258.042917,-29.226111,LDN,1726,20.65
258.042917,-29.226111,LDN,1727,3.03
257.791250,-29.027500,LDN,1728,9.57
250.757917,-24.093611,LDN,1729,64.23
263.314583,-32.201111,LDN,1730,87.75
256.534583,-28.066667,LDN,1731,77.78
262.310000,-31.539167,LDN,1732,64.66
258.116250,-29.009167,LDN,1733,9.08
263.112500,-31.868611,LDN,1734,5.24
263.036250,-31.719167,LDN,1735,3.03
257.537500,-28.395278,LDN,1736,13.20
257.787917,-28.477500,LDN,1737,29.67
263.236250,-31.718056,LDN,1738,3.71
248.745000,-22.019167,LDN,1739,20.65
249.046250,-22.218056,LDN,1740,19.62
260.549167,-30.047500,LDN,1741,283.71
258.037500,-28.393056,LDN,1742,12.48
258.035417,-28.059722,LDN,1743,48.35
249.997500,-22.263611,LDN,1744,21.30
252.257917,-23.920000,LDN,1745,34.19
257.781250,-27.394167,LDN,1746,37.45
252.757917,-23.834167,LDN,1747,35.82
252.255000,-23.420000,LDN,1748,25.15
260.792917,-29.046389,LDN,1749,23.16
253.008333,-23.916389,LDN,1750,35.82
262.800417,-30.036944,LDN,1751,75.09
247.481667,-19.608333,LDN,1752,90.33
268.571667,-33.008889,LDN,1753,76.30
263.050417,-30.035556,LDN,1754,38.36
250.996250,-21.925833,LDN,1755,55.00
259.032083,-27.388056,LDN,1756,36.14
247.982083,-19.606111,LDN,1757,16.72
268.819167,-32.674444,LDN,1758,6.77
253.028750,-23.083056,LDN,1759,11.12
270.071667,-33.001667,LDN,1760,15.73
254.007083,-23.578611,LDN,1761,42.93
270.572917,-33.165833,LDN,1762,10.27
254.006250,-23.411944,LDN,1763,42.93
262.040417,-28.540556,LDN,1764,99.50
251.242917,-21.257778,LDN,1765,19.03
269.567083,-32.337500,LDN,1766,20.31
259.653333,-26.751944,LDN,1767,5.66
260.029167,-26.866667,LDN,1768,7.72
265.550833,-30.023611,LDN,1769,239.37
248.227500,-18.605000,LDN,1770,61.05
271.069167,-32.663333,LDN,1771,22.96
259.952917,-26.633889,LDN,1772,8.56
260.279167,-26.798889,LDN,1773,12.85
260.655417,-27.013611,LDN,1774,11.53
254.252917,-22.827222,LDN,1775,6.06
263.290833,-28.534444,LDN,1776,105.97
254.252500,-22.743889,LDN,1777,15.14
234.968750,-7.161111,LDN,1778,19.85
254.753750,-22.908333,LDN,1779,20.31
235.169167,-7.160278,LDN,1780,30.05
246.969167,-17.110556,LDN,1781,73.85
250.484583,-19.761389,LDN,1782,14.68
269.561250,-31.504167,LDN,1783,19.03
254.954167,-22.907500,LDN,1784,11.12
255.004167,-22.907222,LDN,1785,11.12
271.667083,-32.377222,LDN,1786,7.10
255.002917,-22.740556,LDN,1787,20.31
268.305833,-30.676944,LDN,1788,19.62
272.067917,-32.491944,LDN,1789,59.29
257.764583,-24.560833,LDN,1790,70.36
254.902083,-22.590833,LDN,1791,8.83
261.402917,-26.543611,LDN,1793,70.36
261.603750,-26.642500,LDN,1794,5.24
268.679583,-30.508333,LDN,1795,19.62
250.481250,-19.094722,LDN,1796,39.71
255.502500,-22.571389,LDN,1797,26.13
271.061250,-31.496944,LDN,1798,9.08
251.735000,-19.672222,LDN,1799,8.83
255.375417,-22.238611,LDN,1800,8.29
267.548333,-29.513889,LDN,1801,112.68
255.575417,-22.221111,LDN,1802,8.56
